username,year,day,filename,runtime
GNUSheep,2023,1,part01.py,0.0192
GNUSheep,2023,2,part01.py,0.0197
GNUSheep,2023,3,part01.py,0.0362
GNUSheep,2023,4,part01.py,0.0192
GNUSheep,2023,5,part01.py,0.0191
GNUSheep,2023,6,part01.py,0.0187
GNUSheep,2023,7,part01.py,0.0451
GNUSheep,2023,8,part01.py,0.0241
GNUSheep,2023,9,part01.py,0.0404
GNUSheep,2023,10,part01.py,0.0333
GNUSheep,2023,11,part01.py,0.0564
GNUSheep,2023,12,part01.py,0.0525
GNUSheep,2023,13,part01.py,0.0211
GNUSheep,2023,14,part01.py,0.0207
GNUSheep,2023,15,part01.py,0.0231
GNUSheep,2023,16,part01.py,0.0282
GNUSheep,2023,17,part01.py,1.0214
GNUSheep,2023,18,part01.py,0.0205
GNUSheep,2023,19,part01.py,0.0205
GNUSheep,2023,20,part01.py,0.3654
GNUSheep,2023,21,part01.py,0.0965
GNUSheep,2023,22,part01.py,0.359
GNUSheep,2023,23,part01.py,7.3741
GNUSheep,2023,24,part01.py,0.0883
GNUSheep,2023,25,part01.py,
GNUSheep,2024,1,part1.py,0.0189
GNUSheep,2024,1,part2.py,0.0248
GNUSheep,2024,2,part01.py,0.0212
GNUSheep,2024,3,part01.py,0.0273
GNUSheep,2024,4,part01.py,0.0297
GNUSheep,2024,5,part01.py,0.0236
GNUSheep,2024,6,part01.py,0.0225
GNUSheep,2024,7,part01.py,0.0632
GNUSheep,2024,8,part01.py,0.0205
GNUSheep,2024,9,part01.py,0.0582
GNUSheep,2024,10,part01.py,0.0283
GNUSheep,2024,11,part01.py,0.0233
GNUSheep,2024,12,part01.py,0.089
GNUSheep,2024,13,part01.py,
GNUSheep,2024,14,part01.py,
GNUSheep,2024,15,part01.py,0.1198
GNUSheep,2024,16,part01.py,0.1145
GNUSheep,2024,17,part01.py,
GNUSheep,2024,18,part01.py,0.02
GNUSheep,2024,19,part01.py,0.5921
GNUSheep,2024,20,part01.py,0.0547
GNUSheep,2024,21,part01.py,4.6224
GNUSheep,2024,22,part01.py,0.8697
GNUSheep,2024,23,part01.py,0.0454
GNUSheep,2024,24,part01.py,0.0281
GNUSheep,2024,25,part01.py,0.038
Grecil,2024,1,01A.py,0.0187
Grecil,2024,1,01B.py,0.022
Grecil,2024,2,02A.py,0.02
Grecil,2024,2,02B.py,0.0233
Grecil,2024,3,03A.py,0.0276
Grecil,2024,3,03B.py,0.0277
Grecil,2024,4,04A.py,0.0405
Grecil,2024,4,04B.py,0.0229
Grecil,2024,5,05A.py,0.0494
Grecil,2024,5,05B.py,0.0522
Grecil,2024,6,06A.py,0.022
Grecil,2024,6,06B.py,
Grecil,2024,7,07A.py,0.3091
Grecil,2024,7,07B.py,
Grecil,2024,8,08A.py,0.0243
Grecil,2024,8,08B.py,0.0229
Grecil,2024,9,09A.py,
Grecil,2024,9,09B.py,
Grecil,2024,10,10A.py,0.0225
Grecil,2024,10,10B.py,0.0218
Grecil,2024,11,11A.py,0.0228
Grecil,2024,11,11B.py,0.1135
Grecil,2024,12,12A.py,0.0346
Grecil,2024,12,12B.py,0.0412
Grecil,2024,13,13A.py,0.0191
Grecil,2024,13,13B.py,0.0201
Grecil,2024,14,14A.py,0.0188
Grecil,2024,14,14B.py,1.0791
Grecil,2024,15,15A.py,0.0357
Grecil,2024,15,15B.py,0.0426
Grecil,2024,16,16A.py,0.4809
Grecil,2024,16,16B.py,0.9057
Grecil,2024,17,17A.py,0.0199
Grecil,2024,17,17B.py,0.0552
Grecil,2024,18,18A.py,0.0283
Grecil,2024,18,18B.py,0.0288
Grecil,2024,19,19A.py,0.0506
Grecil,2024,19,19B.py,0.2351
Grecil,2024,20,20A.py,7.9007
Grecil,2024,20,20B.py,8.4404
Grecil,2024,21,21A.py,0.0902
Grecil,2024,21,21B.py,0.4965
Grecil,2024,22,22A.py,1.6396
Grecil,2024,22,22B.py,5.2194
Grecil,2024,23,23A.py,0.0337
Grecil,2024,23,23B.py,0.1731
Grecil,2024,24,24A.py,0.0221
Grecil,2024,24,24B.py,0.0227
Grecil,2024,25,25A.py,0.0443
Kokopak,2024,1,day01.py,0.0254
Kokopak,2024,2,day02.py,0.0262
Kokopak,2024,3,day03.py,0.0279
Kokopak,2024,4,day04.py,0.0387
Kokopak,2024,5,day05.py,0.0244
Kokopak,2024,6,day06.py,9.3382
Kokopak,2024,7,day07.py,2.1002
Kokopak,2024,8,day08.py,0.0235
Kokopak,2024,9,day09.py,3.4067
Kokopak,2024,10,day10.py,0.0296
Kokopak,2024,11,day11.py,0.168
Kokopak,2024,12,day12.py,0.0946
Kokopak,2024,13,day13.py,0.0308
Kokopak,2024,14,day14.py,2.1353
Kokopak,2024,15,day15.py,0.0389
Kokopak,2024,15,day15_2.py,0.3033
Kokopak,2024,17,day17.py,0.0224
Kokopak,2024,18,day18.py,7.7861
Kokopak,2024,19,day19.py,0.2036
Kokopak,2024,20,day20.py,
Kyrylo-Ktl,2015,1,part_one.py,
Kyrylo-Ktl,2015,4,part_one.py,
Kyrylo-Ktl,2015,5,part_one.py,
Kyrylo-Ktl,2015,6,part_one.py,
Kyrylo-Ktl,2015,8,part_one.py,
Kyrylo-Ktl,2015,9,part_one.py,
Kyrylo-Ktl,2015,10,part_one.py,
Kyrylo-Ktl,2015,12,part_one.py,
Kyrylo-Ktl,2015,13,part_one.py,
Kyrylo-Ktl,2016,1,part_one.py,
Kyrylo-Ktl,2017,1,part_one.py,
Kyrylo-Ktl,2017,2,part_one.py,
Kyrylo-Ktl,2018,1,part_one.py,
Kyrylo-Ktl,2019,1,part_one.py,
Kyrylo-Ktl,2020,1,part_one.py,
Kyrylo-Ktl,2021,1,part_one.py,
Kyrylo-Ktl,2021,2,part_one.py,
Kyrylo-Ktl,2022,1,part_one.py,
Kyrylo-Ktl,2022,3,part_one.py,
Kyrylo-Ktl,2023,1,part_one.py,
Kyrylo-Ktl,2023,2,part_one.py,
Kyrylo-Ktl,2024,1,part_one.py,
Kyrylo-Ktl,2024,2,part_one.py,
Kyrylo-Ktl,2024,3,part_one.py,
Kyrylo-Ktl,2024,4,part_one.py,
Kyrylo-Ktl,2024,5,part_one.py,
Kyrylo-Ktl,2024,6,part_one.py,
Kyrylo-Ktl,2024,7,part_one.py,
Kyrylo-Ktl,2024,8,part_one.py,
Kyrylo-Ktl,2024,9,part_one.py,
Kyrylo-Ktl,2024,10,part_one.py,
Kyrylo-Ktl,2024,11,part_one.py,
Kyrylo-Ktl,2024,12,part_one.py,
Kyrylo-Ktl,2024,13,part_one.py,
Kyrylo-Ktl,2024,14,part_one.py,
LiquidFun,2021,1,1.py,0.0183
LiquidFun,2021,6,6.py,0.0217
LiquidFun,2022,1,01.py,
LiquidFun,2022,2,02.py,0.0194
LiquidFun,2022,3,03.py,0.0203
LiquidFun,2022,4,04.py,
LiquidFun,2022,5,05.py,0.0287
LiquidFun,2022,6,06.py,0.019
LiquidFun,2022,7,07.py,
LiquidFun,2022,8,08.py,0.0667
LiquidFun,2022,9,09.py,0.0732
LiquidFun,2022,10,10.py,0.0185
LiquidFun,2022,11,11.py,0.2712
LiquidFun,2022,12,12.py,
LiquidFun,2022,13,13.py,
LiquidFun,2022,14,14.py,0.6146
LiquidFun,2022,15,15.py,
LiquidFun,2023,1,01.py,0.0433
LiquidFun,2023,2,02.py,0.0286
LiquidFun,2023,3,03.py,0.0307
LiquidFun,2023,4,04.py,0.0193
LiquidFun,2023,5,05.py,0.8392
LiquidFun,2023,6,06.py,3.7193
LiquidFun,2023,7,07.py,0.0296
LiquidFun,2023,8,08.py,0.0453
LiquidFun,2023,9,09.py,0.0205
LiquidFun,2023,10,10.py,0.1514
LiquidFun,2023,11,11.py,0.2026
LiquidFun,2023,12,12.py,2.2814
LiquidFun,2023,13,13.py,0.0493
LiquidFun,2023,14,14.py,2.7908
LiquidFun,2023,15,15.py,0.0249
LiquidFun,2023,16,16.py,2.6376
LiquidFun,2023,17,17.py,3.9869
LiquidFun,2023,18,18.py,0.021
LiquidFun,2023,19,19.py,0.0455
LiquidFun,2023,20,20.py,0.0918
LiquidFun,2023,21,21.py,0.0468
LiquidFun,2023,22,22.py,
LiquidFun,2023,23,23.py,
LiquidFun,2023,24,24.py,
LiquidFun,2023,25,25.py,
LiquidFun,2024,1,01.py,0.0264
LiquidFun,2024,2,02.py,0.0241
LiquidFun,2024,3,03.py,0.0278
LiquidFun,2024,4,04.py,0.1919
LiquidFun,2024,5,05.py,0.215
LiquidFun,2024,6,06.py,7.0708
LiquidFun,2024,7,07.py,
LiquidFun,2024,8,08.py,0.0368
LiquidFun,2024,9,09.py,1.0026
LiquidFun,2024,10,10.py,0.0235
LiquidFun,2024,11,11.py,0.1268
LiquidFun,2024,12,12.py,0.451
LiquidFun,2024,13,13.py,
LiquidFun,2024,14,14.py,1.7746
LiquidFun,2024,15,15.py,0.207
LiquidFun,2024,16,16.py,
LiquidFun,2024,17,17.py,0.0289
LiquidFun,2024,18,18.py,
LiquidFun,2024,19,19.py,0.6709
LiquidFun,2024,20,20.py,
LiquidFun,2024,21,21.py,0.0244
LiquidFun,2024,22,22.py,3.5343
LiquidFun,2024,23,23.py,
LiquidFun,2024,24,24.py,
LiquidFun,2024,25,25.py,0.0445
Lkeurentjes,2020,1,2020-01-Report_Repair.py,0.0183
Lkeurentjes,2020,2,2020-02-Password_Philosophy.py,0.0201
Lkeurentjes,2020,3,2020-03-Toboggan_Trajectory.py,
Lkeurentjes,2020,4,2020-04-Passport_Processing.py,0.0295
Lkeurentjes,2020,5,2020-05-Binary_Boarding.py,0.0198
Lkeurentjes,2020,6,2020-06-Custom_Customs.py,0.0194
Lkeurentjes,2020,7,2020-07-Handy_Haversacks.py,0.0415
Lkeurentjes,2020,8,2020-08-Handheld_Halting.py,0.0262
Lkeurentjes,2021,1,2021-01Sonar-Sweep.py,0.0202
Lkeurentjes,2021,2,2021-02Dive.py,0.019
Lkeurentjes,2021,3,2021-03Binary-Diagnostics.py,0.02
Lkeurentjes,2021,4,2021-04Giant-Squid.py,
Lkeurentjes,2021,5,2021-05Hydrothermal-Venture.py,
Lkeurentjes,2021,6,2021-06Lanternfish.py,0.0187
Lkeurentjes,2021,7,2021-07Whales.py,0.3681
Lkeurentjes,2021,8,2021-08Segment-Search.py,0.0218
Lkeurentjes,2021,9,2021-09-Lava-tube.py,
Lkeurentjes,2021,10,2021-10-Syntax-scoring.py,0.0196
Lkeurentjes,2021,11,2021-11-Dumbo-Octopus.py,
Lkeurentjes,2021,12,2021-12-cave-graph.py,0.5821
Lkeurentjes,2021,13,2021-13-Origami.py,
Lkeurentjes,2021,14,2021-14-Polymerization.py,0.0252
Lkeurentjes,2021,15,2021-15-Chiton.py,
Lkeurentjes,2021,16,2021-16-Hexa-decoder.py,
Lkeurentjes,2021,17,2021-17-Trick-shot.py,
Lkeurentjes,2021,18,2021-18-Snailfish-math.py,2.5966
Lkeurentjes,2021,19,2021-19-Beacons.py,
Lkeurentjes,2021,20,2021-20-Trench_map.py,
Lkeurentjes,2021,21,2021-21-Dirac_Dice.py,0.2965
Lkeurentjes,2022,1,2022-01Calories.py,0.0199
Lkeurentjes,2022,2,2022-02RPS.py,0.0188
Lkeurentjes,2022,3,2022-03backpack.py,0.0196
Lkeurentjes,2022,4,2022-04Clean-up.py,0.0195
Lkeurentjes,2022,5,2022-05Supplies.py,0.0235
Lkeurentjes,2022,6,2022-06Signal.py,0.0204
Lkeurentjes,2022,7,2022-07Storage.py,0.0231
Lkeurentjes,2022,8,2022-08Treehouse.py,
Lkeurentjes,2022,9,2022-09Bridge.py,0.0662
Lkeurentjes,2022,10,2022-10Tube.py,0.0187
Lkeurentjes,2022,11,2022-11Monkeys.py,0.3435
Lkeurentjes,2022,12,2022-12Path-finding.py,
Lkeurentjes,2022,13,2022-13Signal-Pairs.py,0.0353
Lkeurentjes,2022,14,2022-14Sand.py,
Lkeurentjes,2022,15,2022-15Beacons.py,
Lkeurentjes,2022,16,2022-16Volcano.py,
Lkeurentjes,2022,17,2022-17Tetris-pipe.py,
Lkeurentjes,2022,18,2022-18Lava-droplets.py,
Lkeurentjes,2022,19,2022-19Geodes.py,
Lkeurentjes,2022,20,2022-20Encrypted.py,
Lkeurentjes,2022,21,2022-21Monkey Math.py,0.0263
Lkeurentjes,2022,22,2022-22Monkey_Map.py,
Lkeurentjes,2022,23,2022-23-plant-Starfruit.py,
Lkeurentjes,2022,24,2022-24-Blizard-Basin.py,
Lkeurentjes,2022,25,2022-25Hot_airbaloon.py,0.0191
Lkeurentjes,2023,1,2023-01-Calibration.py,0.0306
Lkeurentjes,2023,2,2023-02-color-cubes.py,0.019
Lkeurentjes,2023,3,2023-03-Gear-Ratios.py,0.1573
Lkeurentjes,2023,4,2023-04-Scratch-cards.py,3.0206
Lkeurentjes,2023,5,2023-05-Food-production-problem.py,0.0295
Lkeurentjes,2023,6,2023-06-Boat-Race.py,0.4617
Lkeurentjes,2023,7,2023-07-Camel-Poker.py,0.0304
Lkeurentjes,2023,8,2023-08-Dessert-graph.py,0.046
Lkeurentjes,2023,9,2023-09-Mirage-Maintenance.py,0.0212
Lkeurentjes,2023,10,2023-10-Pipe-Maze.py,
Lkeurentjes,2023,11,2023-11-Cosmic-expansion.py,
Lkeurentjes,2023,12,2023-12-Hot-Springs.py,0.968
Lkeurentjes,2023,13,2023-13-Point-of-Incidence.py,
Lkeurentjes,2023,14,2023-14-Reflector-Dish.py,
Lkeurentjes,2023,15,2023-15-Lens-Library.py,0.023
Lkeurentjes,2023,16,2023-16-Floor-is-lava.py,
Lkeurentjes,2023,17,2023-17-Clumsy-Crucible.py,
Lkeurentjes,2023,18,2023-18-Lavaduct-Lagoon.py,
Lkeurentjes,2023,19,2023-19-Aplenty.py,0.0424
Lkeurentjes,2023,20,2023-20-Pulse-Propagation.py,0.4979
Lkeurentjes,2023,21,2023-21-step-counter.py,
Lkeurentjes,2023,22,2023-22-sand-slab.py,
Lkeurentjes,2023,23,2023-23-Long-Walk.py,
Lkeurentjes,2023,24,2023-24-Never-tell-me-the-odds.py,
Lkeurentjes,2023,25,2023-25-Snowverload.py,
Lkeurentjes,2024,1,2024-01-Historian-Hysteria.py,0.022
Lkeurentjes,2024,2,2024-02-Red-Nosed-Reports.py,0.0252
Lkeurentjes,2024,3,2024-03-Mull_It_Over.py,0.0514
Lkeurentjes,2024,4,2024-04-Ceres_Search.py,0.0905
Lkeurentjes,2024,5,2024-05-Print_Queue.py,0.1613
Lkeurentjes,2024,6,2024-06-Guard_Gallivant.py,
Lkeurentjes,2024,7,2024-07-Bridge_Repair.py,2.9686
Lkeurentjes,2024,8,2024-08-Resonant_Collinearity.py,0.0245
Lkeurentjes,2024,9,2024-09-Disk_Fragmenter.py,3.287
Lkeurentjes,2024,10,2024-10-Hoof_It.py,
Lkeurentjes,2024,11,2024-11-Plutonian_Pebbles.py,0.0966
Lkeurentjes,2024,12,2024-12-Garden_Groups.py,
Lkeurentjes,2024,13,2024-13-Claw_Contraption.py,
Lkeurentjes,2024,14,2024-14-Restroom_Redoubt.py,
Lkeurentjes,2024,15,2024-15-Warehouse_Woes.py,
Lkeurentjes,2024,16,2024-16-Reindeer_Maze.py,
Lkeurentjes,2024,17,2024-17-Chronospatial_Computer.py,0.0459
Lkeurentjes,2024,18,2024-18-RAM_Run.py,
Lkeurentjes,2024,19,2024-19-Linen_Layout.py,0.0973
Lkeurentjes,2024,20,2024-20-Race_Condition.py,
Lkeurentjes,2024,21,2024-21-Keypad_Conundrum.py,
Lkeurentjes,2024,22,2024-22-Monkey_Market.py,3.234
Lkeurentjes,2024,23,2024-23-LAN_Party.py,0.2054
Lkeurentjes,2024,24,2024-24-Crossed_Wires.py,
Lkeurentjes,2024,25,2024-25-Code_Chronicle.py,
MetOffice,2019,1,part1.py,0.0188
MetOffice,2019,1,test.py,0.0185
MetOffice,2019,2,input_data.py,0.0182
MetOffice,2019,2,part2.py,0.0705
MetOffice,2019,3,load_input.py,0.0341
MetOffice,2019,3,part1.py,0.0996
MetOffice,2019,4,load_input.py,0.0323
MetOffice,2019,4,part1.py,0.3191
MetOffice,2019,4,part2.py,0.3174
MetOffice,2019,5,load_input.py,0.0386
MetOffice,2019,5,part1.py,
MetOffice,2019,6,load_input.py,0.0357
MetOffice,2019,7,load_input.py,0.0348
MetOffice,2019,7,part1.py,0.0402
MetOffice,2019,7,part2.py,0.0534
MetOffice,2019,8,load_input.py,0.0322
MetOffice,2019,8,part1.py,
MetOffice,2019,9,computer.py,
MetOffice,2020,1,expenses.py,0.0264
MetOffice,2020,1,expenses_part1.py,0.0254
MetOffice,2020,2,passwords.py,
MetOffice,2020,3,toboggan.py,
MetOffice,2020,4,passports.py,
MetOffice,2020,5,boarding_passes.py,
MetOffice,2020,6,customs.py,
MetOffice,2020,7,bags.py,
MetOffice,2020,8,accumulator.py,
MetOffice,2020,9,encoding.py,
MetOffice,2020,10,adapters.py,
MetOffice,2020,11,layouts.py,0.0178
MetOffice,2021,1,solution.py,
MetOffice,2021,2,submarine.py,
MetOffice,2021,3,binary.py,
MetOffice,2021,4,bingo.py,0.1418
MetOffice,2021,5,vents.py,
MetOffice,2021,6,fish_part1.py,
MetOffice,2021,6,fish_part2.py,
MetOffice,2021,7,crabs.py,
MetOffice,2021,8,segments.py,
MetOffice,2021,9,smokebasin.py,
MetOffice,2021,10,validate.py,
MetOffice,2021,11,octo.py,
MetOffice,2021,12,caves.py,
MetOffice,2021,13,origami.py,
MetOffice,2021,14,polymers.py,
MetOffice,2021,15,navigate.py,
MetOffice,2022,1,calorie_counting.py,
MetOffice,2022,2,rock_paper_scissors.py,
MetOffice,2022,3,rucksacks.py,
MetOffice,2022,4,camp_cleanup.py,
MetOffice,2022,5,supply_stacks.py,0.0189
MetOffice,2022,6,tuning_toruble.py,0.0238
MetOffice,2022,7,nospace.py,
MetOffice,2022,8,treehouses.py,
MetOffice,2022,9,ropebridge.py,
MetOffice,2022,10,crt.py,0.0187
MetOffice,2022,11,monkeys.py,
MetOffice,2022,12,HillClimb.py,
MetOffice,2022,12,gif_plotter.py,
MetOffice,2022,13,distress.py,
MetOffice,2022,14,falling_sand.py,
MetOffice,2023,1,trebuchet.py,
MetOffice,2023,2,sacks.py,
MetOffice,2023,3,gondola.py,
MetOffice,2023,4,scratchcards.py,
MetOffice,2023,5,garden.py,
MetOffice,2023,6,test.py,0.0185
MetOffice,2023,7,camel_cards.py,
MetOffice,2023,8,haunted_wasteland.py,
MetOffice,2023,8,haunted_wasteland_part1.py,
MetOffice,2023,9,Mirage_Maintenance.py,
MetOffice,2023,10,pipes.py,
MetOffice,2023,11,cosmic.py,
MetOffice,2023,12,springs.py,
MetOffice,2024,1,historians.py,
MetOffice,2024,2,red_nosed.py,
MetOffice,2024,3,memory.py,0.0293
MetOffice,2024,4,wordsearch.py,
MetOffice,2024,5,printqueue.py,
MetOffice,2024,6,guards.py,
MetOffice,2024,7,operators.py,
MetOffice,2024,8,antinodes.py,
MetOffice,2024,9,defragment.py,
MetOffice,2024,10,trailhead.py,0.0218
MetOffice,2024,11,stones.py,0.0257
MetOffice,2024,12,gardens.py,
MetOffice,2024,13,claw.py,
MetOffice,2024,14,robots.py,
MetOffice,2024,15,boxes.py,
MetOffice,2024,16,maze.py,
NimVek,2015,1,solution.py,
NimVek,2015,2,solution.py,
NimVek,2015,3,solution.py,
NimVek,2015,4,solution.py,
NimVek,2015,5,solution.py,
NimVek,2015,6,solution_2015_06.py,0.0272
NimVek,2015,7,solution_2015_07.py,0.0281
NimVek,2015,8,solution.py,
NimVek,2015,9,solution_2015_09.py,0.0271
NimVek,2015,10,solution.py,
NimVek,2015,11,solution_2015_11.py,0.027
NimVek,2015,12,solution_2015_12.py,0.0297
NimVek,2015,13,solution_2015_13.py,0.0269
NimVek,2015,14,solution_2015_14.py,0.0271
NimVek,2015,15,solution_2015_15.py,0.0231
NimVek,2015,16,solution_2015_16.py,0.0231
NimVek,2015,17,solution_2015_17.py,0.0184
NimVek,2015,18,solution_2015_18.py,0.023
NimVek,2016,1,solution.py,
NimVek,2016,2,solution.py,
NimVek,2016,5,solution.py,
NimVek,2017,1,solution.py,
NimVek,2017,2,solution.py,
NimVek,2017,4,solution.py,
NimVek,2017,5,solution.py,
NimVek,2017,6,solution.py,
NimVek,2017,7,solution.py,
NimVek,2017,8,solution.py,
NimVek,2017,12,solution.py,
NimVek,2017,13,solution.py,
NimVek,2017,16,solution.py,
NimVek,2018,1,solution.py,
NimVek,2018,2,solution.py,
NimVek,2018,8,solution.py,
NimVek,2018,16,solution.py,
NimVek,2019,1,solution.py,
NimVek,2020,1,solution.py,
NimVek,2020,2,solution.py,
NimVek,2020,5,solution.py,
NimVek,2020,6,solution.py,
NimVek,2020,7,solution.py,
NimVek,2020,10,solution.py,
NimVek,2020,15,solution.py,
NimVek,2020,16,solution.py,
NimVek,2020,21,solution.py,
NimVek,2021,1,solution.py,
NimVek,2021,2,solution.py,
NimVek,2021,4,solution_2021_04.py,0.0215
NimVek,2021,6,solution.py,
NimVek,2021,7,solution_2021_07.py,0.0328
NimVek,2021,8,solution_2021_08.py,0.0214
NimVek,2021,14,solution.py,
NimVek,2021,16,solution.py,
NimVek,2021,18,solution.py,
NimVek,2021,21,solution.py,
NimVek,2022,1,solution.py,
NimVek,2022,2,solution.py,
NimVek,2022,3,solution.py,
NimVek,2022,4,solution.py,
NimVek,2022,6,solution.py,
NimVek,2022,7,solution.py,
NimVek,2022,9,solution.py,
NimVek,2023,1,solution.py,
NimVek,2023,2,solution.py,
NimVek,2023,4,solution.py,
NimVek,2023,6,solution.py,
NimVek,2023,8,solution.py,
NimVek,2024,1,solution.py,
NimVek,2024,7,solution.py,
Samarth-Pai,2024,1,part1.py,
Samarth-Pai,2024,1,part2.py,
Samarth-Pai,2024,2,part1.py,
Samarth-Pai,2024,2,part2.py,
Samarth-Pai,2024,3,part1.py,
Samarth-Pai,2024,3,part2.py,
Samarth-Pai,2024,4,part1.py,
Samarth-Pai,2024,4,part2.py,
Samarth-Pai,2024,5,part1.py,
Samarth-Pai,2024,5,part2.py,
Samarth-Pai,2024,6,part1.py,
Samarth-Pai,2024,6,part2.py,
Samarth-Pai,2024,7,part1.py,
Samarth-Pai,2024,7,part2.py,
Samarth-Pai,2024,8,part1.py,
Samarth-Pai,2024,8,part2.py,
Samarth-Pai,2024,9,part1.py,
Samarth-Pai,2024,9,part2.py,
Samarth-Pai,2024,10,part1.py,
Samarth-Pai,2024,10,part2.py,
Samarth-Pai,2024,11,part1.py,
Samarth-Pai,2024,11,part2.py,
Samarth-Pai,2024,12,part1.py,
Samarth-Pai,2024,12,part2.py,
Samarth-Pai,2024,13,part1.py,
Samarth-Pai,2024,13,part2.py,
Samarth-Pai,2024,14,part1.py,
Samarth-Pai,2024,14,part2.py,
Samarth-Pai,2024,15,part1.py,
Samarth-Pai,2024,16,part1.py,
Samarth-Pai,2024,17,part1.py,
SpiderScripts,2015,2,02-1.py,
SpiderScripts,2015,3,03-1.py,
SpiderScripts,2015,4,04-1.py,
SpiderScripts,2022,12,12.py,
SpiderScripts,2022,13,13-2.py,
SpiderScripts,2022,13,13.py,
SpiderScripts,2022,14,14.py,
SpiderScripts,2022,15,15.py,
SpiderScripts,2022,16,16.py,
SpiderScripts,2022,25,25.py,
SpiderScripts,2023,1,01.py,
SpiderScripts,2024,1,01.py,
SpiderScripts,2024,2,02.py,
SpiderScripts,2024,3,03.py,
SpiderScripts,2024,4,04.py,
SpiderScripts,2024,5,05.py,
SpiderScripts,2024,6,06.py,
SpiderScripts,2024,7,07.py,
SpiderScripts,2024,8,08.py,
SpiderScripts,2024,9,09.py,
SpiderScripts,2024,10,10.py,
SpiderScripts,2024,11,11.py,0.1482
SpiderScripts,2024,12,12.py,
SpiderScripts,2024,13,13.py,
SpiderScripts,2024,14,14.py,
SpiderScripts,2024,15,15.py,
SpiderScripts,2024,16,16.py,
SpiderScripts,2024,17,17.py,
SpiderScripts,2024,19,19.py,
StephaneBranly,2024,1,day01.py,0.0202
StephaneBranly,2024,2,day02.py,0.0234
StephaneBranly,2024,3,day03.py,0.0282
StephaneBranly,2024,4,day04.py,0.0435
StephaneBranly,2024,5,day05.py,0.025
StephaneBranly,2024,6,day06.py,
StephaneBranly,2024,7,day07.py,0.2289
StephaneBranly,2024,8,day08.py,0.0287
StephaneBranly,2024,9,day09.py,
StephaneBranly,2024,10,day10.py,0.0231
StephaneBranly,2024,11,day11.py,0.0212
StephaneBranly,2024,12,day12.py,
StephaneBranly,2024,13,day13.py,
StephaneBranly,2024,14,day14.py,0.0312
StephaneBranly,2024,15,day15.py,0.7629
TessFerrandez,2015,1,day1.py,
TessFerrandez,2015,2,day2.py,
TessFerrandez,2015,3,day3.py,
TessFerrandez,2015,4,day4.py,
TessFerrandez,2015,5,day5.py,
TessFerrandez,2015,6,day6.py,
TessFerrandez,2015,7,day7.py,0.0202
TessFerrandez,2015,8,day8.py,
TessFerrandez,2015,9,day9.py,
TessFerrandez,2015,10,day10.py,
TessFerrandez,2015,11,day11.py,
TessFerrandez,2015,12,day12.py,
TessFerrandez,2015,13,day13.py,0.5299
TessFerrandez,2015,14,day14.py,0.1719
TessFerrandez,2015,15,day15.py,
TessFerrandez,2015,16,day16.py,
TessFerrandez,2015,17,day17.py,
TessFerrandez,2015,18,day18.py,
TessFerrandez,2015,19,day19.py,
TessFerrandez,2015,20,day20.py,
TessFerrandez,2015,21,day21.py,0.0271
TessFerrandez,2015,22,day22.py,
TessFerrandez,2015,23,day23.py,0.028
TessFerrandez,2015,24,day24.py,
TessFerrandez,2015,25,day25.py,0.8977
TessFerrandez,2016,1,day1.py,
TessFerrandez,2016,2,day2.py,
TessFerrandez,2016,3,day3.py,0.0328
TessFerrandez,2016,4,day4.py,
TessFerrandez,2016,5,day5.py,
TessFerrandez,2016,6,day6.py,0.0264
TessFerrandez,2016,7,day7.py,0.042
TessFerrandez,2016,8,day8.py,
TessFerrandez,2016,9,day9.py,
TessFerrandez,2016,10,day10.py,0.0267
TessFerrandez,2016,11,day11-p2.py,0.0179
TessFerrandez,2016,11,day11.py,
TessFerrandez,2016,12,day12.py,
TessFerrandez,2016,13,day13.py,0.0279
